timestamp,pod_name,cpu(m),memory(Mi),node
2026-04-03 14:07:40,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:07:40,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:07:49,cpu-loader,289m,0Mi,minikube
2026-04-03 14:07:49,cpu-loader-2,578m,0Mi,minikube
2026-04-03 14:07:49,light-loader,3m,0Mi,minikube
2026-04-03 14:07:49,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:07:49,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:07:49,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:07:49,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:07:49,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:07:49,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:07:57,cpu-loader,289m,0Mi,minikube
2026-04-03 14:07:57,cpu-loader-2,578m,0Mi,minikube
2026-04-03 14:07:57,light-loader,3m,0Mi,minikube
2026-04-03 14:07:57,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:07:57,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:07:57,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:07:57,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:07:57,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:07:57,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:08:06,cpu-loader,289m,0Mi,minikube
2026-04-03 14:08:06,cpu-loader-2,578m,0Mi,minikube
2026-04-03 14:08:06,light-loader,3m,0Mi,minikube
2026-04-03 14:08:06,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:08:06,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:08:06,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:08:06,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:08:06,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:08:06,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:08:16,cpu-loader,289m,0Mi,minikube
2026-04-03 14:08:16,cpu-loader-2,578m,0Mi,minikube
2026-04-03 14:08:16,light-loader,3m,0Mi,minikube
2026-04-03 14:08:16,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:08:16,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:08:16,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:08:16,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:08:16,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:08:16,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:08:24,cpu-loader,289m,0Mi,minikube
2026-04-03 14:08:24,cpu-loader-2,578m,0Mi,minikube
2026-04-03 14:08:24,light-loader,3m,0Mi,minikube
2026-04-03 14:08:24,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:08:24,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:08:24,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:08:24,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:08:24,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:08:24,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:08:32,cpu-loader,290m,0Mi,minikube
2026-04-03 14:08:32,cpu-loader-2,580m,0Mi,minikube
2026-04-03 14:08:32,light-loader,3m,0Mi,minikube
2026-04-03 14:08:32,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:08:32,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:08:32,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:08:32,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:08:32,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:08:32,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:08:41,cpu-loader,290m,0Mi,minikube
2026-04-03 14:08:41,cpu-loader-2,580m,0Mi,minikube
2026-04-03 14:08:41,light-loader,3m,0Mi,minikube
2026-04-03 14:08:41,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:08:41,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:08:41,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:08:41,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:08:41,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:08:41,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:08:50,cpu-loader,290m,0Mi,minikube
2026-04-03 14:08:50,cpu-loader-2,580m,0Mi,minikube
2026-04-03 14:08:50,light-loader,3m,0Mi,minikube
2026-04-03 14:08:50,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:08:50,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:08:50,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:08:50,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:08:50,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:08:50,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:08:59,cpu-loader,290m,0Mi,minikube
2026-04-03 14:08:59,cpu-loader-2,580m,0Mi,minikube
2026-04-03 14:08:59,light-loader,3m,0Mi,minikube
2026-04-03 14:08:59,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:08:59,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:08:59,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:08:59,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:08:59,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:08:59,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:09:08,cpu-loader,290m,0Mi,minikube
2026-04-03 14:09:08,cpu-loader-2,580m,0Mi,minikube
2026-04-03 14:09:08,light-loader,3m,0Mi,minikube
2026-04-03 14:09:08,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:09:08,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:09:08,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:09:08,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:09:08,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:09:08,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:09:18,cpu-loader,290m,0Mi,minikube
2026-04-03 14:09:18,cpu-loader-2,580m,0Mi,minikube
2026-04-03 14:09:18,light-loader,3m,0Mi,minikube
2026-04-03 14:09:18,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:09:18,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:09:18,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:09:18,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:09:18,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:09:18,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:09:30,cpu-loader,290m,0Mi,minikube
2026-04-03 14:09:30,cpu-loader-2,580m,0Mi,minikube
2026-04-03 14:09:30,light-loader,3m,0Mi,minikube
2026-04-03 14:09:30,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:09:30,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:09:30,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:09:30,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:09:30,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:09:30,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:09:38,cpu-loader,290m,0Mi,minikube
2026-04-03 14:09:38,cpu-loader-2,580m,0Mi,minikube
2026-04-03 14:09:38,light-loader,4m,0Mi,minikube
2026-04-03 14:09:38,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:09:38,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:09:38,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:09:38,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:09:38,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:09:38,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:09:47,cpu-loader,290m,0Mi,minikube
2026-04-03 14:09:47,cpu-loader-2,580m,0Mi,minikube
2026-04-03 14:09:47,light-loader,4m,0Mi,minikube
2026-04-03 14:09:47,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:09:47,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:09:47,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:09:47,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:09:47,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:09:47,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:09:56,cpu-loader,290m,0Mi,minikube
2026-04-03 14:09:56,cpu-loader-2,580m,0Mi,minikube
2026-04-03 14:09:56,light-loader,4m,0Mi,minikube
2026-04-03 14:09:56,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:09:56,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:09:56,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:09:56,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:09:56,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:09:56,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:10:05,cpu-loader,290m,0Mi,minikube
2026-04-03 14:10:05,cpu-loader-2,580m,0Mi,minikube
2026-04-03 14:10:05,light-loader,4m,0Mi,minikube
2026-04-03 14:10:05,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:10:05,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:10:05,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:10:05,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:10:05,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:10:05,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:10:15,cpu-loader,290m,0Mi,minikube
2026-04-03 14:10:15,cpu-loader-2,580m,0Mi,minikube
2026-04-03 14:10:15,light-loader,4m,0Mi,minikube
2026-04-03 14:10:15,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:10:15,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:10:15,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:10:15,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:10:15,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:10:15,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:10:24,cpu-loader,290m,0Mi,minikube
2026-04-03 14:10:24,cpu-loader-2,580m,0Mi,minikube
2026-04-03 14:10:24,light-loader,4m,0Mi,minikube
2026-04-03 14:10:24,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:10:24,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:10:24,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:10:24,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:10:24,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:10:24,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:10:34,cpu-loader,290m,0Mi,minikube
2026-04-03 14:10:34,cpu-loader-2,580m,0Mi,minikube
2026-04-03 14:10:34,light-loader,4m,0Mi,minikube
2026-04-03 14:10:34,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:10:34,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:10:34,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:10:34,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:10:34,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:10:34,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:10:42,cpu-loader,290m,0Mi,minikube
2026-04-03 14:10:42,cpu-loader-2,579m,0Mi,minikube
2026-04-03 14:10:42,light-loader,3m,0Mi,minikube
2026-04-03 14:10:42,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:10:42,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:10:42,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:10:42,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:10:42,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:10:42,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:10:51,cpu-loader,290m,0Mi,minikube
2026-04-03 14:10:51,cpu-loader-2,579m,0Mi,minikube
2026-04-03 14:10:51,light-loader,3m,0Mi,minikube
2026-04-03 14:10:51,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:10:51,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:10:51,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:10:51,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:10:51,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:10:51,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:11:00,cpu-loader,290m,0Mi,minikube
2026-04-03 14:11:00,cpu-loader-2,579m,0Mi,minikube
2026-04-03 14:11:00,light-loader,3m,0Mi,minikube
2026-04-03 14:11:00,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:11:00,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:11:00,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:11:00,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:11:00,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:11:00,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:11:10,cpu-loader,290m,0Mi,minikube
2026-04-03 14:11:10,cpu-loader-2,579m,0Mi,minikube
2026-04-03 14:11:10,light-loader,3m,0Mi,minikube
2026-04-03 14:11:10,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:11:10,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:11:10,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:11:10,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:11:10,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:11:10,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:11:19,cpu-loader,290m,0Mi,minikube
2026-04-03 14:11:19,cpu-loader-2,579m,0Mi,minikube
2026-04-03 14:11:19,light-loader,3m,0Mi,minikube
2026-04-03 14:11:19,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:11:19,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:11:19,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:11:19,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:11:19,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:11:19,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:11:27,cpu-loader,290m,0Mi,minikube
2026-04-03 14:11:27,cpu-loader-2,579m,0Mi,minikube
2026-04-03 14:11:27,light-loader,3m,0Mi,minikube
2026-04-03 14:11:27,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:11:27,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:11:27,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:11:27,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:11:27,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:11:27,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:11:40,cpu-loader,290m,0Mi,minikube
2026-04-03 14:11:40,cpu-loader-2,579m,0Mi,minikube
2026-04-03 14:11:40,light-loader,4m,0Mi,minikube
2026-04-03 14:11:40,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:11:40,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:11:40,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:11:40,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:11:40,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:11:40,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:11:53,cpu-loader,290m,0Mi,minikube
2026-04-03 14:11:53,cpu-loader-2,579m,0Mi,minikube
2026-04-03 14:11:53,light-loader,4m,0Mi,minikube
2026-04-03 14:11:53,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:11:53,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:11:53,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:11:53,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:11:53,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:11:53,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:12:07,cpu-loader,290m,0Mi,minikube
2026-04-03 14:12:07,cpu-loader-2,579m,0Mi,minikube
2026-04-03 14:12:07,light-loader,4m,0Mi,minikube
2026-04-03 14:12:07,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:12:07,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:12:07,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:12:07,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:12:07,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:12:07,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:12:21,cpu-loader,290m,0Mi,minikube
2026-04-03 14:12:21,cpu-loader-2,579m,0Mi,minikube
2026-04-03 14:12:21,light-loader,4m,0Mi,minikube
2026-04-03 14:12:21,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:12:21,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:12:21,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:12:21,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:12:21,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:12:21,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:12:32,cpu-loader,290m,0Mi,minikube
2026-04-03 14:12:32,cpu-loader-2,579m,0Mi,minikube
2026-04-03 14:12:32,light-loader,4m,0Mi,minikube
2026-04-03 14:12:32,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:12:32,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:12:32,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:12:32,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:12:32,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:12:32,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:12:44,cpu-loader,295m,0Mi,minikube
2026-04-03 14:12:44,cpu-loader-2,590m,0Mi,minikube
2026-04-03 14:12:44,light-loader,4m,0Mi,minikube
2026-04-03 14:12:44,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:12:44,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:12:44,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:12:44,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:12:44,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:12:44,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:12:58,cpu-loader,295m,0Mi,minikube
2026-04-03 14:12:58,cpu-loader-2,590m,0Mi,minikube
2026-04-03 14:12:58,light-loader,4m,0Mi,minikube
2026-04-03 14:12:58,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:12:58,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:12:58,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:12:58,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:12:58,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:12:58,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:13:11,cpu-loader,295m,0Mi,minikube
2026-04-03 14:13:11,cpu-loader-2,590m,0Mi,minikube
2026-04-03 14:13:11,light-loader,4m,0Mi,minikube
2026-04-03 14:13:11,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:13:11,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:13:11,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:13:11,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:13:11,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:13:11,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:13:24,cpu-loader,295m,0Mi,minikube
2026-04-03 14:13:24,cpu-loader-2,590m,0Mi,minikube
2026-04-03 14:13:24,light-loader,4m,0Mi,minikube
2026-04-03 14:13:24,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:13:24,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:13:24,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:13:24,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:13:24,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:13:24,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:13:38,cpu-loader,295m,0Mi,minikube
2026-04-03 14:13:38,cpu-loader-2,590m,0Mi,minikube
2026-04-03 14:13:38,light-loader,4m,0Mi,minikube
2026-04-03 14:13:38,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:13:38,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:13:38,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:13:38,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:13:38,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:13:38,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:13:51,cpu-loader,287m,0Mi,minikube
2026-04-03 14:13:51,cpu-loader-2,574m,0Mi,minikube
2026-04-03 14:13:51,light-loader,4m,0Mi,minikube
2026-04-03 14:13:51,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:13:51,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:13:51,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:13:51,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:13:51,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:13:51,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:14:04,cpu-loader,287m,0Mi,minikube
2026-04-03 14:14:04,cpu-loader-2,574m,0Mi,minikube
2026-04-03 14:14:04,light-loader,4m,0Mi,minikube
2026-04-03 14:14:04,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:14:04,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
